Final,Actions,RIN,Agency,Sub,Priority,Init,Finish,Reviews,Reviewed,Init_d,Finish_d,pages,comments
1,2,2502-AG69,HUD,OH,"Substantive, Nonsignificant",3/26/96,4/25/96,1,1,13234,13264,24,0
1,2,2506-AB76,HUD,CPD,"Substantive, Nonsignificant",2/23/96,3/25/96,0,0,13202,13233,4,0
1,5,2506-AB24,HUD,CPD,Other Significant,6/17/92,12/11/95,2,1,11856,13128,27,0
1,2,2506-AB77,HUD,CPD,"Substantive, Nonsignificant",3/20/96,4/19/96,0,0,13228,13258,9,0
1,2,2506-AB78,HUD,CPD,Routine and Frequent,2/29/96,4/1/96,0,0,13208,13240,3,0
1,2,2529-AA78,HUD,FHEO,Other Significant,4/1/96,5/1/96,1,1,13240,13270,5,0
1,6,2529-AA62,HUD,FHEO,Other Significant,4/1/93,12/27/95,1,1,12144,13144,9,0
1,4,2577-AB49,HUD,PIH,Other Significant,7/10/65,12/14/95,1,1,2017,13131,2,0
1,5,2577-AB40,HUD,PIH,"Substantive, Nonsignificant",8/18/94,4/5/96,1,1,12648,13244,7,0
1,2,2577-AB59,HUD,PIH,"Substantive, Nonsignificant",3/5/96,4/4/96,0,0,13213,13243,37,0
1,4,2577-AB55,HUD,PIH,"Substantive, Nonsignificant",9/25/95,4/29/96,0,0,13051,13268,8,0
1,2,2577-AB61,HUD,PIH,"Substantive, Nonsignificant",3/5/96,4/4/96,0,0,13213,13243,9,0
1,5,2577-AB44,HUD,PIH,Other Significant,1/3/95,4/1/96,0,0,12786,13240,8,0
1,2,2577-AB50,HUD,PIH,Other Significant,4/19/96,5/20/96,1,1,13258,13289,5,0
1,4,1004-AC12,DOI,BLM,Other Significant,7/12/94,12/13/95,1,1,12611,13130,15,0
1,4,1004-AC26,DOI,BLM,Other Significant,3/30/95,3/11/96,2,1,12872,13219,5,0
1,2,1004-AC41,DOI,BLM,Info./Admin./Other,9/21/95,9/21/95,0,0,13047,13047,4,0
1,2,1004-AC47,DOI,BLM,Info./Admin./Other,1/25/96,2/26/96,0,0,13173,13205,1,0
1,2,1004-AC48,DOI,BLM,Info./Admin./Other,11/30/95,1/2/96,0,0,13117,13150,1,0
1,3,1004-AC52,DOI,BLM,Info./Admin./Other,4/9/96,5/9/96,0,0,13248,13278,0,0
1,3,1010-AB93,DOI,MMS,"Substantive, Nonsignificant",8/23/95,2/2/96,1,1,13018,13181,0,0
1,4,1010-AC00,DOI,MMS,"Substantive, Nonsignificant",8/7/95,3/1/96,0,0,13002,13209,43,0
1,4,1018-AC70,DOI,FWS,Routine and Frequent,8/2/95,1/26/96,0,0,12997,13174,4,0
1,4,1018-AC78,DOI,FWS,Info./Admin./Other,1/3/95,9/29/95,0,0,12786,13055,0,0
1,3,1018-AC80,DOI,FWS,Routine and Frequent,8/16/95,12/4/95,0,0,13011,13121,16,0
1,4,1018-AD21,DOI,FWS,"Substantive, Nonsignificant",3/17/95,8/17/95,0,0,12859,13012,8,0
1,3,1018-AD27,DOI,FWS,"Substantive, Nonsignificant",7/13/95,12/19/95,0,0,12977,13136,3,0
1,2,1018-AD29,DOI,FWS,"Substantive, Nonsignificant",11/15/95,3/20/96,0,0,13102,13228,17,0
1,3,1018-AD31,DOI,FWS,"Substantive, Nonsignificant",7/13/95,11/30/95,0,0,12977,13117,3,0
1,3,1018-AD33,DOI,FWS,"Substantive, Nonsignificant",10/13/95,3/4/96,0,0,13069,13212,3,0
1,2,1018-AD61,DOI,FWS,"Substantive, Nonsignificant",2/22/96,2/22/96,0,0,13201,13201,3,0
1,2,1024-AC06,DOI,NPS,"Substantive, Nonsignificant",1/30/96,1/30/96,0,0,13178,13178,2,0
1,4,1024-AC07,DOI,NPS,"Substantive, Nonsignificant",5/28/93,1/3/96,2,1,12201,13151,36,0
1,4,1024-AC26,DOI,NPS,"Substantive, Nonsignificant",3/14/95,5/3/96,0,0,12856,13272,2,0
1,4,1024-AC39,DOI,NPS,"Substantive, Nonsignificant",9/13/95,3/25/96,0,0,13039,13233,0,0
1,4,1029-AB74,DOI,OSMRE,"Substantive, Nonsignificant",6/2/94,12/27/95,0,0,12571,13144,13,0
1,1,1076-AD29,DOI,BIA,"Substantive, Nonsignificant",3/15/96,3/15/96,0,0,13223,13223,2,0
1,2,1090-AA54,DOI,ASPMB,Info./Admin./Other,2/13/96,3/14/96,0,0,13192,13222,3,0
1,2,1090-AA55,DOI,ASPMB,Info./Admin./Other,4/8/96,5/8/96,0,0,13247,13277,2,0
1,4,1105-AA37,DOJ,LA,Info./Admin./Other,8/25/95,1/25/96,0,0,13020,13173,2,0
1,4,1105-AA38,DOJ,LA,Info./Admin./Other,1/3/94,4/1/96,0,0,12421,13240,3,0
1,2,1105-AA40,DOJ,LA,Info./Admin./Other,3/28/96,3/28/96,0,0,13236,13236,2,0
1,2,1105-AA43,DOJ,LA,Info./Admin./Other,3/5/96,3/5/96,0,0,13213,13213,2,0
1,6,1115-AC39,DOJ,INS,"Substantive, Nonsignificant",8/30/91,12/21/95,2,1,11564,13138,8,0
1,1,1115-AD41,DOJ,INS,"Substantive, Nonsignificant",3/29/96,3/29/96,0,0,13237,13237,0,0
1,3,1115-AD66,DOJ,INS,Routine and Frequent,7/14/94,12/4/95,0,0,12613,13121,3,0
1,3,1115-AD72,DOJ,INS,Other Significant,11/22/94,11/14/95,1,1,12744,13101,9,0
1,4,1115-AD77,DOJ,INS,"Substantive, Nonsignificant",4/14/95,3/22/96,0,0,12887,13230,5,0
1,3,1115-AD81,DOJ,INS,"Substantive, Nonsignificant",9/14/94,3/17/95,0,0,12675,12859,1,0
1,4,1115-AD91,DOJ,INS,"Substantive, Nonsignificant",7/31/95,2/27/96,0,0,12995,13206,2,0
1,2,1115-AE08,DOJ,INS,"Substantive, Nonsignificant",2/12/96,3/13/96,0,0,13191,13221,0,0
1,2,1115-AE13,DOJ,INS,Info./Admin./Other,3/6/96,3/6/96,0,0,13214,13214,2,0
1,3,1115-AE15,DOJ,INS,Info./Admin./Other,11/13/95,12/13/95,0,0,13100,13130,2,0
1,1,1115-AE28,DOJ,INS,Info./Admin./Other,3/20/96,3/20/96,0,0,13228,13228,0,0
1,4,1120-AA20,DOJ,BOP,"Substantive, Nonsignificant",10/3/94,2/5/96,0,0,12694,13184,5,0
1,2,1120-AA28,DOJ,BOP,Routine and Frequent,1/4/96,1/4/96,0,0,13152,13152,0,0
1,2,1120-AA38,DOJ,BOP,Routine and Frequent,12/18/95,12/18/95,0,0,13135,13135,1,0
1,1,1121-AA18,DOJ,OJP,"Substantive, Nonsignificant",7/26/95,7/26/95,0,0,12990,12990,16,0
1,2,1121-AA30,DOJ,OJP,"Substantive, Nonsignificant",5/10/95,10/27/95,0,0,12913,13083,0,0
1,7,1215-AA68,DOL,ESA,"Substantive, Nonsignificant",11/6/91,11/30/95,0,0,11632,13117,0,0
1,2,1215-AB04,DOL,ESA,Info./Admin./Other,10/26/95,11/27/95,0,0,13082,13114,0,0
1,2,1215-AB05,DOL,ESA,Info./Admin./Other,10/26/95,11/27/95,0,0,13082,13114,0,0
1,4,1218-AB56,DOL,OSHA,Other Significant,10/19/95,4/8/96,0,0,13075,13247,0,0
1,6,1219-AA11,DOL,MSHA,Other Significant,12/30/93,6/10/96,1,1,12417,13310,90,0
1,4,1290-AA13,DOL,OS,Info./Admin./Other,7/22/94,5/19/95,0,0,12621,12922,7,0
1,6,1294-AA09,DOL,OAW,"Substantive, Nonsignificant",6/15/94,12/14/95,0,0,12584,13131,2,0
1,4,1294-AA14,DOL,OAW,Other Significant,6/29/95,1/29/96,2,1,12963,13177,0,0
1,1,1400-AA58,.,STATE,"Substantive, Nonsignificant",1/24/96,1/24/96,0,0,13172,13172,0,0
1,1,1400-AA59,.,STATE,"Substantive, Nonsignificant",1/24/96,1/24/96,0,0,13172,13172,0,0
1,2,1400-AA60,.,STATE,"Substantive, Nonsignificant",1/24/96,1/24/96,0,0,13172,13172,0,0
1,1,1400-AA61,.,STATE,"Substantive, Nonsignificant",1/22/96,1/22/96,0,0,13170,13170,0,0
1,1,1400-AA66,.,STATE,Routine and Frequent,2/16/96,2/16/96,0,0,13195,13195,0,0
1,3,2105-AC09,DOT,OST,"Substantive, Nonsignificant",10/24/94,11/30/95,0,0,12715,13117,8,0
1,3,2105-AC30,DOT,OST,"Substantive, Nonsignificant",11/3/95,1/5/96,0,0,13090,13153,4,2
1,2,2105-AC32,DOT,OST,Info./Admin./Other,11/3/95,1/4/96,0,0,13090,13152,2,0
1,7,2115-AD76,DOT,USCG,Other Significant,9/26/91,3/7/96,4,1,11591,13215,44,0
1,11,2115-AD81,DOT,USCG,Other Significant,8/30/91,4/11/96,4,1,11564,13250,57,0
1,7,2115-AD82,DOT,USCG,Other Significant,3/11/92,5/29/96,2,1,11758,13298,50,0
1,4,2115-AD93,DOT,USCG,"Substantive, Nonsignificant",3/13/95,1/18/96,0,0,12855,13166,13,0
1,7,2115-AE58,DOT,USCG,"Substantive, Nonsignificant",11/9/93,4/29/96,0,0,12366,13268,8,0
1,6,2115-AE75,DOT,USCG,"Substantive, Nonsignificant",8/10/94,4/15/96,0,0,12640,13254,5,0
1,4,2115-AE77,DOT,USCG,"Substantive, Nonsignificant",9/13/94,4/22/96,0,0,12674,13261,9,0
1,4,2115-AE78,DOT,USCG,"Substantive, Nonsignificant",9/15/95,1/11/96,0,0,13041,13159,2,0
1,6,2115-AE96,DOT,USCG,"Substantive, Nonsignificant",6/23/95,9/24/96,0,0,12957,13416,17,0
1,3,2115-AF16,DOT,USCG,"Substantive, Nonsignificant",1/2/96,4/1/96,0,0,13150,13240,0,0
1,1,2115-AF18,DOT,USCG,"Substantive, Nonsignificant",2/21/96,2/21/96,0,0,13200,13200,2,0
1,2,2115-AF22,DOT,USCG,Info./Admin./Other,12/28/95,12/28/95,0,0,13145,13145,3,0
1,2,2115-AF25,DOT,USCG,"Substantive, Nonsignificant",12/28/95,12/28/95,0,0,13145,13145,2,0
1,5,2120-AA70,DOT,FAA,Other Significant,10/21/94,9/16/96,2,1,12712,13408,26,0
1,6,2120-AB91,DOT,FAA,"Substantive, Nonsignificant",10/17/89,1/31/96,1,1,10882,13179,3,0
1,6,2120-AC08,DOT,FAA,Other Significant,10/12/88,1/19/96,2,1,10512,13167,0,0
1,5,2120-AC79,DOT,FAA,Other Significant,12/13/94,3/19/96,2,1,12765,13227,13,0
1,6,2120-AE59,DOT,FAA,Other Significant,7/22/94,3/13/96,0,0,12621,13221,21,0
1,4,2120-AE60,DOT,FAA,Other Significant,6/30/94,3/11/96,0,0,12599,13219,9,0
1,4,2120-AE61,DOT,FAA,Other Significant,7/25/94,3/11/96,0,0,12624,13219,25,0
1,4,2120-AE62,DOT,FAA,Other Significant,7/8/94,3/11/96,0,0,12607,13219,14,0
1,3,2120-AE86,DOT,FAA,"Substantive, Nonsignificant",6/7/93,11/1/95,1,1,12211,13088,0,0
1,4,2120-AE88,DOT,FAA,"Substantive, Nonsignificant",4/11/94,6/11/96,0,0,12519,13311,3,0
1,4,2120-AF12,DOT,FAA,"Substantive, Nonsignificant",10/5/93,2/26/96,1,1,12331,13205,6,0
1,5,2120-AF27,DOT,FAA,"Substantive, Nonsignificant",9/16/94,3/11/96,0,0,12677,13219,5,0
1,4,2120-AF35,DOT,FAA,"Substantive, Nonsignificant",4/29/94,10/30/95,0,0,12537,13086,4,0
1,4,2120-AF41,DOT,FAA,"Substantive, Nonsignificant",12/28/94,7/25/96,0,0,12780,13355,3,0
1,3,2120-AF55,DOT,FAA,"Substantive, Nonsignificant",10/4/94,4/18/96,0,0,12695,13257,6,0
1,2,2120-AF56,DOT,FAA,"Substantive, Nonsignificant",9/18/95,11/9/95,0,0,13044,13096,7,0
1,4,2120-AF62,DOT,FAA,Other Significant,3/29/95,1/19/96,2,1,12871,13167,111,0
1,4,2120-AF92,DOT,FAA,"Substantive, Nonsignificant",11/27/95,1/24/96,0,0,13114,13172,2,0
1,1,2120-AF96,DOT,FAA,"Substantive, Nonsignificant",12/20/95,12/20/95,0,0,13137,13137,0,0
1,5,2120-AG02,DOT,FAA,"Substantive, Nonsignificant",12/29/95,3/13/96,0,0,13146,13221,0,0
1,3,2120-AG03,DOT,FAA,"Substantive, Nonsignificant",1/26/96,2/26/96,0,0,13174,13205,23,0
1,4,2125-AB15,DOT,FHWA,"Substantive, Nonsignificant",11/22/82,5/3/96,0,0,8361,13272,2,0
1,2,2125-AD46,DOT,FHWA,"Substantive, Nonsignificant",3/8/96,3/8/96,0,0,13216,13216,23,21
1,1,2125-AD55,DOT,FHWA,"Substantive, Nonsignificant",7/28/95,7/28/95,0,0,12992,12992,11,0
1,1,2125-AD70,DOT,FHWA,"Substantive, Nonsignificant",11/16/95,11/16/95,0,0,13103,13103,3,0
1,1,2125-AD71,DOT,FHWA,"Substantive, Nonsignificant",1/24/96,1/24/96,0,0,13172,13172,2,0
1,4,2125-AD73,DOT,FHWA,"Substantive, Nonsignificant",1/8/96,3/31/96,0,0,13156,13239,11,0
1,1,2125-AD77,DOT,FHWA,"Substantive, Nonsignificant",3/20/96,3/20/96,0,0,13228,13228,2,0
1,1,2125-AD83,DOT,FHWA,"Substantive, Nonsignificant",4/3/96,4/3/96,0,0,13242,13242,4,0
1,5,2127-AD78,DOT,NHTSA,"Substantive, Nonsignificant",10/31/90,1/11/96,1,1,11261,13159,4,0
1,5,2127-AF00,DOT,NHTSA,"Substantive, Nonsignificant",8/12/93,12/26/95,0,0,12277,13143,6,0
1,6,2127-AF22,DOT,NHTSA,"Substantive, Nonsignificant",11/2/94,3/1/96,0,0,12724,13209,0,0
1,4,2127-AF62,DOT,NHTSA,Info./Admin./Other,3/16/95,1/29/96,0,0,12858,13177,5,0
1,2,2127-AF84,DOT,NHTSA,"Substantive, Nonsignificant",11/22/95,12/22/95,0,0,13109,13139,0,0
1,2,2127-AF95,DOT,NHTSA,"Substantive, Nonsignificant",12/21/95,1/22/96,0,0,13138,13170,3,0
1,2,2127-AG04,DOT,NHTSA,Info./Admin./Other,12/5/95,1/4/96,0,0,13122,13152,4,0
1,2,2127-AG08,DOT,NHTSA,Info./Admin./Other,11/24/95,12/26/95,0,0,13111,13143,1,0
1,2,2127-AG13,DOT,NHTSA,"Substantive, Nonsignificant",11/24/95,12/26/95,0,0,13111,13143,3,0
1,2,2127-AG32,DOT,NHTSA,Info./Admin./Other,3/12/96,4/11/96,0,0,13220,13250,0,0
1,6,2130-AA80,DOT,FRA,"Substantive, Nonsignificant",8/28/95,5/6/96,1,1,13023,13275,0,0
1,1,2130-AB03,DOT,FRA,Info./Admin./Other,2/9/96,2/9/96,0,0,13188,13188,0,0
1,1,2130-AB10,DOT,FRA,"Substantive, Nonsignificant",12/1/95,12/1/95,0,0,13118,13118,0,0
1,8,2132-AA39,DOT,FTA,Other Significant,6/11/92,1/26/96,2,1,11850,13174,15,2
1,3,2132-AA42,DOT,FTA,"Substantive, Nonsignificant",9/12/95,2/16/96,0,0,13038,13195,7,67
1,4,2132-AA49,DOT,FTA,"Substantive, Nonsignificant",8/11/93,3/11/96,1,1,12276,13219,2,1
1,1,2132-AA54,DOT,FTA,"Substantive, Nonsignificant",12/20/95,12/20/95,0,0,13137,13137,1,0
1,1,2133-AB23,DOT,MARAD,Info./Admin./Other,1/16/96,1/16/96,0,0,13164,13164,15,0
1,2,2137-AC72,DOT,RSPA,"Substantive, Nonsignificant",9/21/95,10/1/95,0,0,13047,13057,0,0
1,4,2137-AC77,DOT,RSPA,"Substantive, Nonsignificant",1/9/96,10/1/96,0,0,13157,13423,2,13
1,1,2139-AA03,DOT,BTS,Info./Admin./Other,12/26/95,12/26/95,0,0,13143,13143,8,0
1,4,1506-AA07,TREAS,FINCEN,"Substantive, Nonsignificant",8/3/95,8/1/96,0,0,12998,13362,0,0
1,4,1506-AA13,TREAS,FINCEN,"Substantive, Nonsignificant",9/7/95,4/1/96,0,0,13033,13240,7,0
1,4,1506-AA14,TREAS,FINCEN,Info./Admin./Other,9/7/95,4/1/96,0,0,13033,13240,0,0
1,10,1512-AA67,TREAS,BATF,"Substantive, Nonsignificant",2/4/86,2/7/96,0,0,9531,13186,20,0
1,4,1515-AB37,TREAS,CUSTOMS,"Substantive, Nonsignificant",3/18/94,2/26/96,0,0,12495,13205,3,0
1,4,1515-AB44,TREAS,CUSTOMS,"Substantive, Nonsignificant",5/19/94,11/27/95,0,0,12557,13114,3,0
1,5,1515-AB50,TREAS,CUSTOMS,"Substantive, Nonsignificant",6/20/94,11/28/95,0,0,12589,13115,4,0
1,4,1515-AB56,TREAS,CUSTOMS,"Substantive, Nonsignificant",11/10/94,11/20/95,0,0,12732,13107,2,0
1,4,1515-AB62,TREAS,CUSTOMS,"Substantive, Nonsignificant",5/3/95,1/29/96,0,0,12906,13177,3,0
1,4,1515-AB71,TREAS,CUSTOMS,"Substantive, Nonsignificant",5/23/95,10/5/95,0,0,12926,13061,18,0
1,4,1515-AB72,TREAS,CUSTOMS,"Substantive, Nonsignificant",7/12/95,2/5/96,0,0,12976,13184,2,0
1,5,1515-AB73,TREAS,CUSTOMS,"Substantive, Nonsignificant",8/1/95,2/1/96,0,0,12996,13180,1,0
1,2,1515-AB78,TREAS,CUSTOMS,"Substantive, Nonsignificant",9/13/95,9/13/95,0,0,13039,13039,4,0
1,2,1515-AB81,TREAS,CUSTOMS,Routine and Frequent,9/18/95,9/18/95,0,0,13044,13044,2,0
1,2,1545-AS37,TREAS,IRS,"Substantive, Nonsignificant",7/22/94,12/21/95,0,0,12621,13138,0,0
1,4,1545-AS23,TREAS,IRS,"Substantive, Nonsignificant",12/20/93,12/20/95,0,0,12407,13137,0,0
1,4,1545-AS27,TREAS,IRS,"Substantive, Nonsignificant",1/1/94,10/12/95,0,0,12419,13068,0,0
1,3,1545-AQ42,TREAS,IRS,"Substantive, Nonsignificant",6/22/94,12/21/95,0,0,12591,13138,0,0
1,5,1545-AT15,TREAS,IRS,"Substantive, Nonsignificant",2/17/95,10/27/95,0,0,12831,13083,0,0
1,2,1545-AB21,TREAS,IRS,"Substantive, Nonsignificant",12/23/94,12/21/95,0,0,12775,13138,0,0
1,1,1545-AT44,TREAS,IRS,"Substantive, Nonsignificant",12/26/95,12/26/95,0,0,13143,13143,0,0
1,5,1545-AR01,TREAS,IRS,"Substantive, Nonsignificant",10/22/92,10/19/95,0,0,11983,13075,0,0
1,3,1545-AS38,TREAS,IRS,"Substantive, Nonsignificant",1/10/95,12/22/95,0,0,12793,13139,0,0
1,3,1545-AM00,TREAS,IRS,"Substantive, Nonsignificant",1/30/92,12/20/95,0,0,11717,13137,0,0
1,5,1545-AN71,TREAS,IRS,"Substantive, Nonsignificant",4/23/92,12/21/95,0,0,11801,13138,0,0
1,2,1545-AR93,TREAS,IRS,"Substantive, Nonsignificant",1/9/95,12/26/95,0,0,12792,13143,0,0
1,2,1545-AR48,TREAS,IRS,"Substantive, Nonsignificant",1/9/95,12/26/95,0,0,12792,13143,0,0
1,3,1545-AT49,TREAS,IRS,"Substantive, Nonsignificant",5/24/95,12/22/95,0,0,12927,13139,0,0
1,2,1545-AN87,TREAS,IRS,"Substantive, Nonsignificant",5/17/94,11/7/95,0,0,12555,13094,0,0
1,2,1545-AS87,TREAS,IRS,"Substantive, Nonsignificant",12/27/94,12/21/95,0,0,12779,13138,0,0
1,1,1545-AS51,TREAS,IRS,"Substantive, Nonsignificant",12/21/95,12/21/95,0,0,13138,13138,0,0
1,4,1545-AS75,TREAS,IRS,"Substantive, Nonsignificant",7/18/94,1/8/96,0,0,12617,13156,0,0
1,3,1545-AJ11,TREAS,IRS,"Substantive, Nonsignificant",3/15/88,12/27/95,0,0,10301,13144,0,0
1,4,1545-AL75,TREAS,IRS,"Substantive, Nonsignificant",12/24/92,12/27/95,0,0,12046,13144,0,0
1,2,1545-AT11,TREAS,IRS,"Substantive, Nonsignificant",12/22/94,12/19/95,0,0,12774,13136,0,0
1,3,1545-AQ23,TREAS,IRS,"Substantive, Nonsignificant",1/15/93,10/11/95,0,0,12068,13067,0,0
1,4,1545-AT03,TREAS,IRS,"Substantive, Nonsignificant",1/3/95,12/20/95,0,0,12786,13137,0,0
1,1,1545-AT87,TREAS,IRS,"Substantive, Nonsignificant",10/16/95,10/16/95,0,0,13072,13072,0,0
1,3,1545-AI52,TREAS,IRS,"Substantive, Nonsignificant",12/15/94,12/20/95,0,0,12767,13137,0,0
1,2,1545-AT06,TREAS,IRS,"Substantive, Nonsignificant",12/15/94,1/2/96,0,0,12767,13150,0,0
1,3,1545-AN57,TREAS,IRS,"Substantive, Nonsignificant",12/22/94,12/21/95,0,0,12774,13138,0,0
1,3,1545-AT21,TREAS,IRS,"Substantive, Nonsignificant",5/10/95,10/3/95,0,0,12913,13059,0,0
1,2,1545-AU10,TREAS,IRS,"Substantive, Nonsignificant",3/21/96,3/21/96,0,0,13229,13229,0,0
1,1,1545-AS24,TREAS,IRS,"Substantive, Nonsignificant",2/9/96,2/9/96,0,0,13188,13188,0,0
1,2,1545-AO77,TREAS,IRS,"Substantive, Nonsignificant",12/13/94,12/5/95,0,0,12765,13122,0,0
1,3,1545-AR56,TREAS,IRS,"Substantive, Nonsignificant",6/10/94,12/13/95,0,0,12579,13130,0,0
1,3,1545-AL57,TREAS,IRS,"Substantive, Nonsignificant",5/2/95,12/4/95,0,0,12905,13121,0,0
1,1,1545-AS05,TREAS,IRS,"Substantive, Nonsignificant",1/4/96,1/4/96,0,0,13152,13152,0,0
1,3,1545-AS21,TREAS,IRS,"Substantive, Nonsignificant",12/27/93,1/4/96,0,0,12414,13152,0,0
1,3,1545-AS61,TREAS,IRS,"Substantive, Nonsignificant",1/3/95,10/27/95,0,0,12786,13083,0,0
1,4,1545-AS92,TREAS,IRS,"Substantive, Nonsignificant",12/6/94,12/20/95,0,0,12758,13137,0,0
1,2,1545-AT75,TREAS,IRS,"Substantive, Nonsignificant",9/22/95,9/22/95,0,0,13048,13048,0,0
1,4,1545-AT76,TREAS,IRS,"Substantive, Nonsignificant",9/27/90,12/31/96,0,0,11227,13514,0,0
1,1,1545-AT79,TREAS,IRS,"Substantive, Nonsignificant",12/15/95,12/15/95,0,0,13132,13132,0,0
1,4,1550-AA62,TREAS,OTS,"Substantive, Nonsignificant",7/17/95,4/1/96,1,1,12981,13240,7,0
1,3,1550-AA78,TREAS,OTS,"Substantive, Nonsignificant",3/28/95,12/27/95,0,0,12870,13144,0,0
1,4,1550-AA85,TREAS,OTS,"Substantive, Nonsignificant",8/28/95,12/27/95,0,0,13023,13144,5,0
1,2,1550-AA93,TREAS,OTS,Info./Admin./Other,12/20/95,1/1/96,0,0,13137,13149,0,0
1,4,1557-AA67,TREAS,OCC,Info./Admin./Other,3/27/95,1/1/96,3,1,12869,13149,19,0
1,4,1557-AB19,TREAS,OCC,"Substantive, Nonsignificant",7/3/95,4/1/96,1,1,12967,13240,7,0
1,4,1557-AB38,TREAS,OCC,"Substantive, Nonsignificant",3/3/95,4/1/96,0,0,12845,13240,22,0
1,4,1557-AB48,TREAS,OCC,"Substantive, Nonsignificant",7/7/95,4/19/96,0,0,12971,13258,10,0
1,2,2900-AH62,.,VA,"Substantive, Nonsignificant",1/22/96,1/22/96,0,0,13170,13170,2,0
1,3,2900-AG56,.,VA,Other Significant,1/31/95,11/6/95,1,1,12814,13093,2,0
1,4,2900-AH10,.,VA,"Substantive, Nonsignificant",5/4/95,11/3/95,0,0,12907,13090,2,0
1,4,2900-AH18,.,VA,Other Significant,5/15/95,10/4/95,2,1,12918,13060,2,0
1,2,2900-AH33,.,VA,"Substantive, Nonsignificant",1/22/96,1/22/96,0,0,13170,13170,2,0
1,2,2900-AH70,.,VA,"Substantive, Nonsignificant",10/3/94,11/14/95,0,0,12694,13101,2,0
1,4,2900-AE28,.,VA,Other Significant,7/26/93,1/12/96,2,1,12260,13160,13,0
1,1,2030-AA34,EPA,ARM,Info./Admin./Other,4/19/95,4/19/95,0,0,12892,12892,8,0
1,1,2030-AA32,EPA,ARM,Info./Admin./Other,2/15/96,2/15/96,1,1,13194,13194,0,0
1,2,2030-AA41,EPA,ARM,Info./Admin./Other,12/15/95,4/1/96,0,0,13132,13240,0,0
1,2,2040-AC51,EPA,WATER,Routine and Frequent,7/5/95,12/13/95,0,0,12969,13130,5,0
1,1,2050-AD87,EPA,SWER,"Substantive, Nonsignificant",4/12/96,4/12/96,0,0,13251,13251,27,0
1,2,2050-AD97,EPA,SWER,Other Significant,6/2/94,12/11/95,2,1,12571,13128,0,0
1,5,2050-AE02,EPA,SWER,Other Significant,1/6/94,12/00/1997,1,1,12424,#VALUE!,0,0
1,3,2050-AD41,EPA,SWER,Info./Admin./Other,3/15/95,04/00/1996,0,0,12857,#VALUE!,0,0
1,3,2060-AE30,EPA,AR,Other Significant,10/29/93,2/1/96,2,1,12355,13180,22,0
1,1,2060-AD55,EPA,AR,"Substantive, Nonsignificant",2/2/96,2/2/96,0,0,13181,13181,4,0
1,1,2060-AE62,EPA,AR,"Substantive, Nonsignificant",8/16/94,8/16/94,1,1,12646,12646,0,0
1,1,2060-AE93,EPA,AR,Other Significant,8/9/95,8/9/95,1,1,13004,13004,25,0
1,2,2060-AG00,EPA,AR,"Substantive, Nonsignificant",1/9/95,9/11/95,0,0,12792,13037,0,0
1,2,2060-AG25,EPA,AR,"Substantive, Nonsignificant",10/26/92,2/7/96,0,0,11987,13186,0,0
1,2,2060-AD00,EPA,AR,Economically Significant,9/20/94,12/19/95,3,1,12681,13136,50,0
1,2,2060-AB51,EPA,AR,"Substantive, Nonsignificant",1/24/95,11/30/95,2,1,12807,13117,0,0
1,2,2060-AD57,EPA,AR,"Substantive, Nonsignificant",12/6/94,12/7/95,1,1,12758,13124,0,0
1,2,2060-AD98,EPA,AR,"Substantive, Nonsignificant",12/6/94,11/15/95,0,0,12758,13102,18,0
1,2,2060-AE07,EPA,AR,"Substantive, Nonsignificant",8/22/94,2/23/96,0,0,12652,13202,6,0
1,1,2060-AG35,EPA,AR,"Substantive, Nonsignificant",10/6/95,10/6/95,0,0,13062,13062,0,0
1,2,2060-AF97,EPA,AR,"Substantive, Nonsignificant",2/29/96,2/29/96,0,0,13208,13208,0,0
1,2,2070-AC75,EPA,OPPTS,Other Significant,11/2/94,3/6/95,2,1,12724,12848,25,0
1,4,3038-AB09,.,CFTC,"Substantive, Nonsignificant",7/22/94,1/12/96,0,0,12621,13160,0,0
1,8,3041-AB39,.,CPSC,"Substantive, Nonsignificant",7/1/94,3/26/97,0,0,12600,13599,0,0
1,2,3041-AB59,.,CPSC,"Substantive, Nonsignificant",12/4/95,12/4/95,0,0,13121,13121,0,0
1,2,3041-AB60,.,CPSC,Info./Admin./Other,12/8/95,12/8/95,0,0,13125,13125,0,0
1,2,3041-AB61,.,CPSC,Info./Admin./Other,1/16/96,1/16/96,0,0,13164,13164,0,0
1,2,3041-AB62,.,CPSC,Info./Admin./Other,1/16/96,1/16/96,0,0,13164,13164,0,0
1,3,9000-AF40,.,FAR,"Substantive, Nonsignificant",3/10/94,1/26/96,0,0,12487,13174,0,0
1,4,9000-AF45,.,FAR,"Substantive, Nonsignificant",4/6/94,3/26/96,1,1,12514,13234,2,0
1,4,9000-AF46,.,FAR,Other Significant,6/8/94,3/26/96,1,1,12577,13234,0,0
1,4,9000-AF57,.,FAR,"Substantive, Nonsignificant",12/1/93,3/26/96,0,0,12388,13234,2,0
1,4,9000-AF71,.,FAR,"Substantive, Nonsignificant",3/28/94,3/26/96,0,0,12505,13234,2,0
1,4,9000-AF74,.,FAR,"Substantive, Nonsignificant",3/28/94,3/26/96,0,0,12505,13234,2,0
1,4,9000-AF77,.,FAR,"Substantive, Nonsignificant",4/6/94,3/26/96,0,0,12514,13234,2,0
